delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
7879.0,amazon logistics,pharmacy,bike,express,south,hot,163.1,18.78,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,,,921.84
14393.0,shadowfax,furniture,ev bike,express,central,cold,12.5,46.08,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,no,,,250.74
24750.01,blue dart,documents,scooter,two day,east,clear,164.2,18.48,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,876.44
13999.0,fedex,furniture,truck,standard,north,stormy,209.7,11.84,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,,,1084.02
5864.0,blue dart,pharmacy,bike,express,south,foggy,56.2,39.51,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,,,449.53
16411.0,ecom express,clothing,scooter,express,west,hot,42.5,30.18,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,,,353.04
5553.0,shadowfax,documents,truck,same day,north,clear,127.5,21.77,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,802.81
6848.0,dhl,pharmacy,truck,same day,west,cold,80.3,22.14,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,,,567.92
19401.0,dhl,pharmacy,truck,same day,central,cold,256.0,12.14,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1416.42
12694.0,ecom express,fragile items,truck,express,south,clear,14.3,30.31,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,,,212.43
4454.0,xpressbees,furniture,scooter,two day,south,cold,294.5,40.03,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,,,1592.59
11098.0,xpressbees,pharmacy,ev bike,express,west,cold,192.2,4.47,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,no,,,1024.41
9577.0,dhl,clothing,van,same day,south,rainy,297.1,44.75,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000008,yes,,,1632.7206
21234.0,ekart,fragile items,ev bike,standard,east,stormy,175.7,42.43,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1005.79
5791.0,xpressbees,documents,ev van,same day,central,clear,191.6,3.17,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1067.51
13921.0,ekart,electronics,van,two day,east,hot,278.9,13.16,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,1433.98
9590.0,ekart,electronics,van,standard,south,foggy,207.3,22.87,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1105.11
16692.0,fedex,cosmetics,scooter,same day,east,cold,279.1,33.56,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,,,1596.18
24389.0,dhl,furniture,scooter,express,central,clear,91.7,2.86,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,,,517.08
18565.0,fedex,pharmacy,van,standard,central,stormy,55.9,34.59,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,383.27
11936.0,ekart,electronics,bike,express,central,stormy,6.0,1.22,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,,,95.6674
6949.0,dhl,furniture,truck,same day,north,clear,124.2,10.27,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,751.81
13394.0,dhl,clothing,bike,express,central,hot,294.7,34.32,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,no,,,1626.46
16794.0,fedex,furniture,ev van,two day,south,stormy,273.9,6.22,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,1388.16
12229.0,shadowfax,clothing,ev bike,express,south,stormy,203.1,13.55,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,,,1106.15
3730.0,shadowfax,documents,truck,two day,south,hot,254.6,1.99,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,1278.97
23042.0,dhl,automobile parts,ev van,same day,south,rainy,289.3,33.96,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,1632.7206
4383.0,dhl,furniture,ev van,express,north,clear,230.2,46.55,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,,,1340.65
22443.0,dhl,clothing,truck,standard,west,foggy,186.3,32.44,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1028.82
18137.0,xpressbees,documents,ev bike,same day,north,hot,122.2,16.04,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,759.12
18726.0,shadowfax,groceries,ev bike,express,north,cold,52.1,38.47,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,,,425.91
5859.0,dhl,electronics,scooter,same day,west,clear,16.0,10.34,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000008,no,,,211.02
16773.0,blue dart,fragile items,bike,express,north,clear,116.0,25.09,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,,,705.27
1576.0,ekart,automobile parts,bike,same day,south,stormy,116.7,45.63,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,,,820.39
17033.0,shadowfax,electronics,scooter,same day,east,foggy,24.4,38.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,337.68
2313.0,fedex,pharmacy,bike,express,east,rainy,161.3,37.14,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000005,yes,,,967.92
12583.0,ecom express,pharmacy,ev bike,express,north,foggy,278.2,43.24,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,,,1570.72
11101.0,amazon logistics,pharmacy,van,express,central,foggy,87.6,43.13,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,,,617.39
11472.0,ecom express,cosmetics,truck,express,west,foggy,280.8,30.01,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,yes,,,1544.03
5417.0,dhl,furniture,truck,standard,south,clear,297.1,12.38,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1528.64
16810.0,ecom express,documents,bike,same day,north,rainy,278.3,21.34,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1555.52
3589.0,shadowfax,groceries,scooter,express,east,cold,259.5,18.24,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,,,1402.22
4952.0,delhivery,cosmetics,ev bike,standard,south,rainy,19.9,46.5,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,239.0
23904.0,dhl,fragile items,ev van,two day,west,clear,9.5,13.45,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,,,95.6674
457.0,blue dart,groceries,ev bike,express,west,cold,35.7,1.78,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,,,233.84
250.99,fedex,groceries,scooter,same day,east,cold,293.2,22.05,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,1632.15
13083.0,blue dart,groceries,truck,same day,central,rainy,13.5,13.33,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,207.49
2198.0,amazon logistics,groceries,truck,standard,west,hot,60.3,43.13,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,430.89
3514.0,blue dart,electronics,scooter,two day,north,rainy,30.2,30.7,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,,,243.1
22185.0,ecom express,groceries,scooter,two day,north,clear,64.8,24.45,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,,,397.35
23183.0,ekart,documents,ev bike,standard,north,cold,19.2,18.1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,,,150.3
12024.0,xpressbees,furniture,van,standard,south,rainy,123.7,34.16,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,720.98
19187.0,ekart,pharmacy,ev van,two day,north,foggy,194.9,24.08,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,1046.74
3257.0,blue dart,groceries,truck,express,west,clear,165.0,12.26,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,,,911.78
13638.0,blue dart,pharmacy,ev van,same day,north,stormy,221.8,29.52,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1297.56
7427.0,shadowfax,furniture,bike,same day,north,hot,73.5,46.49,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,606.97
10706.0,shadowfax,documents,truck,standard,north,clear,55.5,11.86,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,313.08
23660.0,delhivery,pharmacy,van,standard,east,stormy,34.5,39.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,290.13
15563.0,blue dart,electronics,bike,two day,north,foggy,70.6,23.54,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,423.62
17962.0,fedex,cosmetics,bike,two day,north,cold,293.3,7.82,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1489.96
16065.0,blue dart,clothing,bike,express,south,cold,110.1,46.26,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,,,739.28
22394.0,delhivery,pharmacy,ev van,standard,south,rainy,107.1,8.66,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,561.48
6391.0,xpressbees,pharmacy,truck,same day,west,foggy,222.1,5.45,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,,,1226.85
18712.0,ekart,fragile items,scooter,standard,east,clear,9.1,34.4,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000024,no,,,148.7
22267.0,ekart,cosmetics,ev van,two day,east,stormy,102.7,31.42,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,607.76
6933.0,delhivery,groceries,ev bike,two day,east,foggy,295.4,27.17,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,,,1558.51
16609.0,xpressbees,electronics,van,two day,central,clear,28.8,30.31,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,,,234.93
15278.0,shadowfax,pharmacy,scooter,same day,south,clear,124.5,11.73,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,757.69
3166.0,dhl,groceries,bike,standard,south,rainy,53.5,23.92,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,339.26
24750.01,ekart,automobile parts,ev van,express,west,hot,3.6,0.93,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,,,95.6674
20739.0,delhivery,documents,truck,two day,central,hot,132.4,14.24,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,704.72
17741.0,xpressbees,electronics,van,express,west,cold,96.4,2.23,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,,,538.69
8994.0,fedex,automobile parts,bike,same day,central,clear,106.7,13.14,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,672.92
1906.0,ekart,groceries,ev bike,standard,north,rainy,41.7,21.53,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,273.09
9704.0,xpressbees,furniture,scooter,standard,west,hot,131.6,45.2,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,793.6
13641.0,dhl,cosmetics,bike,same day,central,stormy,126.3,31.94,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,827.32
13497.0,xpressbees,automobile parts,truck,two day,central,rainy,254.5,19.64,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,,,1331.42
1929.0,blue dart,documents,bike,same day,central,stormy,25.3,26.22,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,,,305.16
16684.0,shadowfax,electronics,bike,two day,central,hot,290.8,5.16,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1469.48
9125.0,delhivery,electronics,ev bike,same day,central,clear,203.4,21.37,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,1181.11
7650.0,xpressbees,clothing,ev van,express,central,foggy,172.8,49.0,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,,,1061.0
10760.0,amazon logistics,furniture,ev van,same day,west,hot,280.2,22.89,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1569.67
24132.0,dhl,electronics,ev van,two day,west,rainy,5.2,47.47,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,168.41
12112.0,delhivery,fragile items,van,same day,north,cold,80.3,21.26,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,565.28
22388.0,shadowfax,clothing,ev bike,express,central,hot,60.8,43.46,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,,,484.38
6104.0,delhivery,groceries,bike,express,north,stormy,191.5,43.98,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000005,yes,,,1139.44
8587.0,xpressbees,cosmetics,van,standard,west,rainy,146.0,9.39,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,,,758.17
4579.0,ekart,groceries,ev bike,standard,central,cold,14.6,24.7,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,,,147.1
1041.0,xpressbees,clothing,van,same day,north,rainy,279.2,35.69,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1603.07
6074.0,shadowfax,furniture,truck,same day,east,rainy,88.1,21.56,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,605.18
16928.0,amazon logistics,clothing,scooter,two day,west,rainy,240.5,27.54,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,,,1285.12
17785.0,xpressbees,groceries,bike,standard,west,rainy,228.1,8.47,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1165.91
8184.0,xpressbees,cosmetics,bike,express,west,stormy,79.8,31.27,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000003,yes,,,542.81
24317.0,fedex,documents,scooter,express,east,rainy,94.7,10.03,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,,,553.59
8231.0,ekart,documents,ev van,same day,central,cold,193.8,7.08,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,1090.24
19233.0,blue dart,groceries,bike,express,east,rainy,171.4,46.37,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,,,1046.11
8716.0,ekart,cosmetics,truck,same day,north,stormy,76.4,5.9,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,499.7
5852.0,shadowfax,groceries,bike,same day,central,clear,110.5,27.45,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,734.85
485.0,fedex,clothing,van,express,west,rainy,258.5,48.86,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,,,1489.08
14128.0,delhivery,furniture,scooter,standard,central,rainy,28.4,19.27,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,199.81
14065.0,ekart,clothing,van,express,central,rainy,192.3,12.95,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,,,1050.35
17457.0,delhivery,cosmetics,van,standard,north,hot,223.5,27.61,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1200.33
8059.0,shadowfax,electronics,ev bike,express,south,clear,159.7,16.0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,,,896.5
2591.0,delhivery,pharmacy,ev bike,standard,north,cold,99.8,11.39,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,533.17
24750.01,ekart,clothing,bike,same day,central,clear,128.0,39.14,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,857.42
15585.0,amazon logistics,furniture,van,standard,south,foggy,233.7,8.92,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,1195.26
5531.0,shadowfax,furniture,ev van,express,east,cold,40.7,20.42,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,,,314.76
17608.0,blue dart,automobile parts,van,same day,north,rainy,211.2,16.63,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,,,1205.89
24400.0,xpressbees,cosmetics,ev van,same day,south,rainy,16.1,44.03,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,312.59
7593.0,fedex,fragile items,truck,standard,central,foggy,44.2,26.53,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,300.59
21468.0,ecom express,groceries,bike,two day,north,hot,25.7,1.51,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,133.03
11242.0,dhl,cosmetics,bike,same day,east,rainy,12.1,1.64,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,,,165.42
23414.0,fedex,furniture,scooter,two day,west,cold,98.2,9.19,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,518.57
4987.0,ecom express,furniture,ev van,two day,south,clear,10.5,17.71,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,105.63
12245.0,blue dart,clothing,bike,standard,east,foggy,59.2,36.54,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,405.62
14999.0,fedex,electronics,bike,same day,central,hot,297.1,1.6,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,,,1590.8
2659.0,xpressbees,electronics,ev bike,two day,south,cold,241.4,27.0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,1288.0
14312.0,xpressbees,cosmetics,truck,express,central,stormy,79.6,25.61,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,,,524.83
10479.0,shadowfax,clothing,ev van,two day,south,clear,285.3,15.83,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,,,1473.99
4420.0,delhivery,cosmetics,van,two day,west,stormy,100.5,11.6,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,537.3
19644.0,ecom express,documents,ev bike,express,north,stormy,177.0,49.13,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,,,1082.39
21835.0,shadowfax,automobile parts,truck,standard,central,foggy,284.6,14.88,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1467.64
9987.0,fedex,documents,ev bike,two day,west,cold,222.7,48.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,1259.18
22187.0,ecom express,automobile parts,scooter,same day,south,cold,189.1,22.4,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,1112.7
21405.0,ekart,electronics,bike,express,west,clear,225.7,24.61,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,,,1252.33
17398.0,blue dart,pharmacy,scooter,two day,east,hot,203.3,28.76,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,,,1102.78
23739.0,amazon logistics,groceries,van,express,west,rainy,168.1,44.07,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,,,1022.71
3679.0,fedex,automobile parts,van,standard,north,hot,159.7,34.66,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,902.48
5747.0,dhl,pharmacy,ev bike,standard,central,cold,262.9,19.76,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,,,1373.78
19214.0,fedex,furniture,van,standard,north,foggy,274.7,13.37,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,,,1413.61
20293.0,xpressbees,automobile parts,ev van,standard,east,stormy,14.0,18.26,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,124.78
12868.0,ecom express,cosmetics,bike,standard,north,foggy,129.5,8.9,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,674.2
18288.0,xpressbees,groceries,truck,express,south,rainy,209.6,12.26,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,,,1134.78
20328.0,fedex,groceries,bike,two day,west,hot,153.0,21.03,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,828.09
20129.0,ekart,pharmacy,scooter,standard,central,clear,124.0,14.17,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,662.51
22649.0,shadowfax,furniture,ev van,same day,east,rainy,144.7,44.36,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,,,956.58
13910.0,xpressbees,pharmacy,ev van,standard,north,stormy,71.4,1.64,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,,,361.92
18669.0,dhl,fragile items,scooter,standard,east,rainy,177.2,19.43,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,,,944.29
13341.0,delhivery,documents,van,two day,west,stormy,28.6,40.22,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,,,263.66
4087.0,ekart,cosmetics,ev van,same day,south,hot,204.5,12.66,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,1160.48
2988.0,amazon logistics,groceries,ev bike,same day,north,clear,47.0,33.08,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,434.24
22371.0,ekart,cosmetics,van,express,central,foggy,294.8,11.35,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,no,,,1558.05
18463.0,shadowfax,electronics,van,standard,east,hot,191.9,24.28,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1032.34
10797.0,dhl,clothing,van,express,north,cold,281.0,5.18,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,,,1470.54
4817.0,amazon logistics,electronics,van,express,east,cold,158.0,24.7,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,,,914.1
3504.0,blue dart,documents,ev bike,two day,east,stormy,107.7,24.31,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,611.43
24143.0,xpressbees,clothing,scooter,express,west,hot,73.3,34.26,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,,,519.28
9304.0,amazon logistics,electronics,ev van,standard,north,stormy,10.2,29.44,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,139.32
8352.0,shadowfax,automobile parts,scooter,standard,central,rainy,18.4,1.54,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,,,96.62
22412.0,blue dart,fragile items,bike,two day,west,cold,56.6,2.13,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,,,289.39
18773.0,amazon logistics,pharmacy,van,two day,north,cold,193.0,11.67,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,1000.01
12482.0,shadowfax,cosmetics,ev van,two day,south,cold,133.7,28.62,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,754.36
20813.0,delhivery,fragile items,truck,two day,south,stormy,24.2,9.11,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,148.33
8763.0,xpressbees,automobile parts,ev bike,standard,north,foggy,11.1,49.52,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,205.14
1458.0,fedex,clothing,ev bike,two day,south,hot,75.1,40.23,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,,,496.19
11211.0,dhl,automobile parts,ev bike,same day,north,rainy,15.6,48.96,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,,,324.88
17554.0,fedex,electronics,scooter,two day,south,rainy,100.8,49.01,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,,,651.03
2020.0,fedex,fragile items,ev bike,two day,north,cold,239.8,24.08,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,,,1271.24
21903.0,ecom express,electronics,van,standard,north,foggy,188.2,46.59,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,1080.77
23125.0,blue dart,furniture,bike,standard,west,stormy,149.9,1.62,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,754.36
12276.0,blue dart,fragile items,ev van,express,central,rainy,67.8,33.97,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000003,yes,,,490.91
11977.0,fedex,fragile items,van,express,central,foggy,142.5,45.64,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,no,,,899.42
23541.0,xpressbees,fragile items,ev bike,two day,east,foggy,111.6,27.67,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,641.01
8022.0,ekart,documents,ev bike,same day,north,cold,245.1,17.01,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,1376.53
12088.0,ecom express,furniture,ev bike,standard,south,stormy,129.7,9.4,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,676.7
23976.0,blue dart,pharmacy,ev van,express,north,stormy,41.8,46.76,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000002,yes,,,399.28
15016.0,amazon logistics,pharmacy,truck,standard,central,rainy,166.2,35.18,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,,,936.54
2432.0,fedex,clothing,scooter,express,east,stormy,128.2,40.31,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,,,811.93
3516.0,ecom express,furniture,ev van,two day,east,cold,152.4,18.35,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,817.05
13824.0,shadowfax,clothing,truck,standard,central,stormy,64.8,48.64,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,469.92
20736.0,dhl,pharmacy,ev bike,two day,south,stormy,267.4,39.89,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,,,1456.67
9377.0,dhl,furniture,ev van,two day,west,clear,95.3,44.53,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,,,610.09
3575.0,ecom express,groceries,scooter,same day,central,clear,286.7,16.88,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,,,1584.14
8040.0,xpressbees,pharmacy,scooter,standard,east,stormy,220.2,10.54,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,,,1132.62
12100.0,fedex,cosmetics,ev bike,same day,west,stormy,30.7,43.24,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,,,383.22
4636.0,xpressbees,automobile parts,ev van,standard,south,clear,50.5,49.49,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,,,400.97
11770.0,fedex,pharmacy,truck,standard,central,hot,189.0,13.59,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,,,985.77
15049.0,ekart,documents,ev van,same day,east,foggy,77.8,2.91,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,,,497.73
21706.0,shadowfax,clothing,ev van,two day,south,rainy,78.3,21.43,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,,,455.79
17439.0,ecom express,electronics,bike,standard,west,cold,158.2,30.26,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,,,881.78
